# x	y	u	v	flags	mask
1.3684e+01	3.4996e+01	9.9621e-02	3.2855e-01	0.0000e+00	0.0000e+00
1.5016e+01	3.4996e+01	1.0179e-01	2.9540e-01	0.0000e+00	0.0000e+00
1.6348e+01	3.4996e+01	9.9146e-02	2.9146e-01	0.0000e+00	0.0000e+00
1.7680e+01	3.4996e+01	9.7049e-02	2.8310e-01	0.0000e+00	0.0000e+00
1.9012e+01	3.4996e+01	9.8502e-02	2.5320e-01	0.0000e+00	0.0000e+00
2.0344e+01	3.4996e+01	1.0034e-01	2.0167e-01	0.0000e+00	0.0000e+00
2.1676e+01	3.4996e+01	1.0003e-01	1.8919e-01	0.0000e+00	0.0000e+00
2.3008e+01	3.4996e+01	9.4388e-02	1.8399e-01	0.0000e+00	0.0000e+00
2.4340e+01	3.4996e+01	9.5403e-02	1.6106e-01	0.0000e+00	0.0000e+00
2.5672e+01	3.4996e+01	9.9690e-02	1.1136e-01	0.0000e+00	0.0000e+00
2.7004e+01	3.4996e+01	9.9379e-02	9.9344e-02	0.0000e+00	0.0000e+00
2.8336e+01	3.4996e+01	9.5328e-02	8.8424e-02	0.0000e+00	0.0000e+00
2.9668e+01	3.4996e+01	9.6513e-02	6.8260e-02	0.0000e+00	0.0000e+00
3.1000e+01	3.4996e+01	9.9522e-02	1.4330e-02	0.0000e+00	0.0000e+00
3.2332e+01	3.4996e+01	1.0266e-01	2.3924e-03	0.0000e+00	0.0000e+00
3.3664e+01	3.4996e+01	9.9073e-02	2.0263e-03	0.0000e+00	0.0000e+00
3.4996e+01	3.4996e+01	9.4110e-02	-1.5916e-02	0.0000e+00	0.0000e+00
3.6328e+01	3.4996e+01	9.6361e-02	-7.1475e-02	0.0000e+00	0.0000e+00
3.7660e+01	3.4996e+01	1.0344e-01	-9.8758e-02	0.0000e+00	0.0000e+00
3.8992e+01	3.4996e+01	1.0325e-01	-1.0149e-01	0.0000e+00	0.0000e+00
4.0324e+01	3.4996e+01	9.5673e-02	-1.0712e-01	0.0000e+00	0.0000e+00
4.1656e+01	3.4996e+01	9.6914e-02	-1.6533e-01	0.0000e+00	0.0000e+00
4.2988e+01	3.4996e+01	9.8009e-02	-1.9384e-01	0.0000e+00	0.0000e+00
4.4320e+01	3.4996e+01	9.9321e-02	-1.9548e-01	0.0000e+00	0.0000e+00
4.5652e+01	3.4996e+01	9.5776e-02	-2.0306e-01	0.0000e+00	0.0000e+00
4.6984e+01	3.4996e+01	9.5392e-02	-2.3718e-01	0.0000e+00	0.0000e+00
4.8316e+01	3.4996e+01	9.8507e-02	-2.8436e-01	0.0000e+00	0.0000e+00
4.9648e+01	3.4996e+01	9.7675e-02	-2.8847e-01	0.0000e+00	0.0000e+00
5.0980e+01	3.4996e+01	9.6371e-02	-2.9936e-01	0.0000e+00	0.0000e+00
5.2312e+01	3.4996e+01	1.0384e-01	-3.4018e-01	0.0000e+00	0.0000e+00
5.3645e+01	3.4996e+01	9.8761e-02	-3.7879e-01	0.0000e+00	0.0000e+00
5.4977e+01	3.4996e+01	9.5960e-02	-3.8709e-01	0.0000e+00	0.0000e+00
5.6309e+01	3.4996e+01	9.2440e-02	-3.9257e-01	0.0000e+00	0.0000e+00
5.7641e+01	3.4996e+01	9.7828e-02	-4.1730e-01	0.0000e+00	0.0000e+00
5.8973e+01	3.4996e+01	9.9840e-02	-4.6924e-01	0.0000e+00	0.0000e+00
6.0305e+01	3.4996e+01	9.6304e-02	-4.8145e-01	0.0000e+00	0.0000e+00
1.6953e+00	3.3664e+01	9.1626e-02	5.5961e-01	0.0000e+00	0.0000e+00
3.0273e+00	3.3664e+01	9.8067e-02	5.0394e-01	0.0000e+00	0.0000e+00
4.3594e+00	3.3664e+01	9.2467e-02	4.8878e-01	0.0000e+00	0.0000e+00
5.6914e+00	3.3664e+01	8.3934e-02	4.8149e-01	0.0000e+00	0.0000e+00
7.0234e+00	3.3664e+01	8.8830e-02	4.6732e-01	0.0000e+00	0.0000e+00
8.3555e+00	3.3664e+01	9.0512e-02	4.1575e-01	0.0000e+00	0.0000e+00
9.6875e+00	3.3664e+01	9.2576e-02	3.8722e-01	0.0000e+00	0.0000e+00
1.1020e+01	3.3664e+01	9.1924e-02	3.7525e-01	0.0000e+00	0.0000e+00
1.2352e+01	3.3664e+01	9.1751e-02	3.6460e-01	0.0000e+00	0.0000e+00
1.3684e+01	3.3664e+01	9.2174e-02	3.2866e-01	0.0000e+00	0.0000e+00
1.5016e+01	3.3664e+01	9.2962e-02	3.0159e-01	0.0000e+00	0.0000e+00
1.6348e+01	3.3664e+01	9.3471e-02	2.9045e-01	0.0000e+00	0.0000e+00
1.7680e+01	3.3664e+01	9.1745e-02	2.7824e-01	0.0000e+00	0.0000e+00
1.9012e+01	3.3664e+01	9.4387e-02	2.4401e-01	0.0000e+00	0.0000e+00
2.0344e+01	3.3664e+01	9.2885e-02	2.0313e-01	0.0000e+00	0.0000e+00
2.1676e+01	3.3664e+01	9.2359e-02	1.9330e-01	0.0000e+00	0.0000e+00
2.3008e+01	3.3664e+01	8.5194e-02	1.8907e-01	0.0000e+00	0.0000e+00
2.4340e+01	3.3664e+01	9.1754e-02	1.6796e-01	0.0000e+00	0.0000e+00
2.5672e+01	3.3664e+01	9.3613e-02	1.2031e-01	0.0000e+00	0.0000e+00
2.7004e+01	3.3664e+01	8.9866e-02	1.0100e-01	0.0000e+00	0.0000e+00
2.8336e+01	3.3664e+01	8.6258e-02	9.9454e-02	0.0000e+00	0.0000e+00
2.9668e+01	3.3664e+01	9.3484e-02	7.1309e-02	0.0000e+00	0.0000e+00
3.1000e+01	3.3664e+01	9.1604e-02	1.9826e-02	0.0000e+00	0.0000e+00
3.2332e+01	3.3664e+01	9.4069e-02	4.0243e-03	0.0000e+00	0.0000e+00
3.3664e+01	3.3664e+01	8.9763e-02	-3.8390e-03	0.0000e+00	0.0000e+00
3.4996e+01	3.3664e+01	8.3313e-02	-2.0044e-02	0.0000e+00	0.0000e+00
3.6328e+01	3.3664e+01	9.2964e-02	-7.0689e-02	0.0000e+00	0.0000e+00
3.7660e+01	3.3664e+01	9.4778e-02	-9.4381e-02	0.0000e+00	0.0000e+00
3.8992e+01	3.3664e+01	9.3750e-02	-1.0018e-01	0.0000e+00	0.0000e+00
4.0324e+01	3.3664e+01	8.7948e-02	-1.0996e-01	0.0000e+00	0.0000e+00
4.1656e+01	3.3664e+01	9.1425e-02	-1.6001e-01	0.0000e+00	0.0000e+00
4.2988e+01	3.3664e+01	9.2486e-02	-1.8363e-01	0.0000e+00	0.0000e+00
4.4320e+01	3.3664e+01	9.0031e-02	-1.9472e-01	0.0000e+00	0.0000e+00
4.5652e+01	3.3664e+01	8.9366e-02	-2.0262e-01	0.0000e+00	0.0000e+00
4.6984e+01	3.3664e+01	9.2061e-02	-2.4540e-01	0.0000e+00	0.0000e+00
4.8316e+01	3.3664e+01	9.0393e-02	-2.7884e-01	0.0000e+00	0.0000e+00
4.9648e+01	3.3664e+01	8.7850e-02	-2.8788e-01	0.0000e+00	0.0000e+00
5.0980e+01	3.3664e+01	9.2430e-02	-3.0097e-01	0.0000e+00	0.0000e+00
5.2312e+01	3.3664e+01	9.6429e-02	-3.4223e-01	0.0000e+00	0.0000e+00
5.3645e+01	3.3664e+01	8.7793e-02	-3.7218e-01	0.0000e+00	0.0000e+00
5.4977e+01	3.3664e+01	9.0156e-02	-3.7858e-01	0.0000e+00	0.0000e+00
5.6309e+01	3.3664e+01	9.8001e-02	-3.9901e-01	0.0000e+00	0.0000e+00
5.7641e+01	3.3664e+01	9.1094e-02	-4.1005e-01	0.0000e+00	0.0000e+00
5.8973e+01	3.3664e+01	9.2404e-02	-4.6664e-01	0.0000e+00	0.0000e+00
6.0305e+01	3.3664e+01	9.2213e-02	-4.7468e-01	0.0000e+00	0.0000e+00
1.6953e+00	3.2332e+01	6.1587e-02	5.5061e-01	0.0000e+00	0.0000e+00
3.0273e+00	3.2332e+01	5.7668e-02	5.0445e-01	0.0000e+00	0.0000e+00
4.3594e+00	3.2332e+01	5.5357e-02	4.8514e-01	0.0000e+00	0.0000e+00
5.6914e+00	3.2332e+01	5.6647e-02	4.7790e-01	0.0000e+00	0.0000e+00
7.0234e+00	3.2332e+01	5.5012e-02	4.6603e-01	0.0000e+00	0.0000e+00
8.3555e+00	3.2332e+01	6.1058e-02	4.1678e-01	0.0000e+00	0.0000e+00
9.6875e+00	3.2332e+01	7.3268e-02	3.8994e-01	0.0000e+00	0.0000e+00
1.1020e+01	3.2332e+01	5.9297e-02	3.8515e-01	0.0000e+00	0.0000e+00
1.2352e+01	3.2332e+01	6.2589e-02	3.7624e-01	0.0000e+00	0.0000e+00
1.3684e+01	3.2332e+01	5.8622e-02	3.3139e-01	0.0000e+00	0.0000e+00
1.5016e+01	3.2332e+01	6.5413e-02	3.0096e-01	0.0000e+00	0.0000e+00
1.6348e+01	3.2332e+01	6.3464e-02	2.8817e-01	0.0000e+00	0.0000e+00
1.7680e+01	3.2332e+01	6.3022e-02	2.8038e-01	0.0000e+00	0.0000e+00
1.9012e+01	3.2332e+01	6.4274e-02	2.4287e-01	0.0000e+00	0.0000e+00
2.0344e+01	3.2332e+01	6.4957e-02	2.0234e-01	0.0000e+00	0.0000e+00
2.1676e+01	3.2332e+01	6.8690e-02	1.9453e-01	0.0000e+00	0.0000e+00
2.3008e+01	3.2332e+01	4.7292e-02	1.8574e-01	0.0000e+00	0.0000e+00
2.4340e+01	3.2332e+01	6.0885e-02	1.5931e-01	0.0000e+00	0.0000e+00
2.5672e+01	3.2332e+01	6.8218e-02	1.1138e-01	0.0000e+00	0.0000e+00
2.7004e+01	3.2332e+01	6.4862e-02	9.9638e-02	0.0000e+00	0.0000e+00
2.8336e+01	3.2332e+01	5.5465e-02	9.8384e-02	0.0000e+00	0.0000e+00
2.9668e+01	3.2332e+01	6.4763e-02	6.4612e-02	0.0000e+00	0.0000e+00
3.1000e+01	3.2332e+01	6.3227e-02	1.6553e-02	0.0000e+00	0.0000e+00
3.2332e+01	3.2332e+01	6.2745e-02	3.9466e-03	0.0000e+00	0.0000e+00
3.3664e+01	3.2332e+01	6.5086e-02	-1.0713e-03	0.0000e+00	0.0000e+00
3.4996e+01	3.2332e+01	5.2453e-02	-8.5714e-03	0.0000e+00	0.0000e+00
3.6328e+01	3.2332e+01	5.7299e-02	-7.2647e-02	0.0000e+00	0.0000e+00
3.7660e+01	3.2332e+01	7.0393e-02	-9.2674e-02	0.0000e+00	0.0000e+00
3.8992e+01	3.2332e+01	5.9425e-02	-9.8955e-02	0.0000e+00	0.0000e+00
4.0324e+01	3.2332e+01	6.4676e-02	-1.1195e-01	0.0000e+00	0.0000e+00
4.1656e+01	3.2332e+01	6.6640e-02	-1.6444e-01	0.0000e+00	0.0000e+00
4.2988e+01	3.2332e+01	5.2729e-02	-1.8279e-01	0.0000e+00	0.0000e+00
4.4320e+01	3.2332e+01	6.2994e-02	-1.8851e-01	0.0000e+00	0.0000e+00
4.5652e+01	3.2332e+01	6.2457e-02	-2.0185e-01	0.0000e+00	0.0000e+00
4.6984e+01	3.2332e+01	5.7888e-02	-2.4479e-01	0.0000e+00	0.0000e+00
4.8316e+01	3.2332e+01	6.1051e-02	-2.8683e-01	0.0000e+00	0.0000e+00
4.9648e+01	3.2332e+01	6.4259e-02	-2.9194e-01	0.0000e+00	0.0000e+00
5.0980e+01	3.2332e+01	6.2068e-02	-3.0633e-01	0.0000e+00	0.0000e+00
5.2312e+01	3.2332e+01	6.5338e-02	-3.3704e-01	0.0000e+00	0.0000e+00
5.3645e+01	3.2332e+01	6.3438e-02	-3.7170e-01	0.0000e+00	0.0000e+00
5.4977e+01	3.2332e+01	5.5919e-02	-3.8005e-01	0.0000e+00	0.0000e+00
5.6309e+01	3.2332e+01	5.3255e-02	-3.8236e-01	0.0000e+00	0.0000e+00
5.7641e+01	3.2332e+01	6.4805e-02	-4.2438e-01	0.0000e+00	0.0000e+00
5.8973e+01	3.2332e+01	6.3824e-02	-4.6018e-01	0.0000e+00	0.0000e+00
6.0305e+01	3.2332e+01	5.3135e-02	-4.8082e-01	0.0000e+00	0.0000e+00
1.6953e+00	3.1000e+01	1.4140e-02	5.6107e-01	0.0000e+00	0.0000e+00
3.0273e+00	3.1000e+01	1.4365e-02	5.1158e-01	0.0000e+00	0.0000e+00
4.3594e+00	3.1000e+01	1.6673e-02	4.9051e-01	0.0000e+00	0.0000e+00
5.6914e+00	3.1000e+01	8.0729e-03	4.7900e-01	0.0000e+00	0.0000e+00
7.0234e+00	3.1000e+01	1.7219e-02	4.6925e-01	0.0000e+00	0.0000e+00
8.3555e+00	3.1000e+01	1.9210e-02	4.1758e-01	0.0000e+00	0.0000e+00
9.6875e+00	3.1000e+01	1.5364e-02	3.9574e-01	0.0000e+00	0.0000e+00
1.1020e+01	3.1000e+01	2.5534e-02	3.8990e-01	0.0000e+00	0.0000e+00
1.2352e+01	3.1000e+01	2.3013e-02	3.7849e-01	0.0000e+00	0.0000e+00
1.3684e+01	3.1000e+01	1.8635e-02	3.3689e-01	0.0000e+00	0.0000e+00
1.5016e+01	3.1000e+01	1.8971e-02	3.0021e-01	0.0000e+00	0.0000e+00
1.6348e+01	3.1000e+01	2.5184e-02	2.9492e-01	0.0000e+00	0.0000e+00
1.7680e+01	3.1000e+01	1.1581e-02	2.7767e-01	0.0000e+00	0.0000e+00
1.9012e+01	3.1000e+01	1.7254e-02	2.3543e-01	0.0000e+00	0.0000e+00
2.0344e+01	3.1000e+01	2.4737e-02	2.0169e-01	0.0000e+00	0.0000e+00
2.1676e+01	3.1000e+01	1.9194e-02	1.9492e-01	0.0000e+00	0.0000e+00
2.3008e+01	3.1000e+01	1.1764e-02	1.8584e-01	0.0000e+00	0.0000e+00
2.4340e+01	3.1000e+01	1.2219e-02	1.5394e-01	0.0000e+00	0.0000e+00
2.5672e+01	3.1000e+01	1.3837e-02	1.2114e-01	0.0000e+00	0.0000e+00
2.7004e+01	3.1000e+01	1.7245e-02	1.0001e-01	0.0000e+00	0.0000e+00
2.8336e+01	3.1000e+01	7.9451e-03	9.4263e-02	0.0000e+00	0.0000e+00
2.9668e+01	3.1000e+01	1.7146e-02	7.3822e-02	0.0000e+00	0.0000e+00
3.1000e+01	3.1000e+01	2.3007e-02	1.7235e-02	0.0000e+00	0.0000e+00
3.2332e+01	3.1000e+01	1.6141e-02	3.9137e-03	0.0000e+00	0.0000e+00
3.3664e+01	3.1000e+01	1.7460e-02	-3.3163e-03	0.0000e+00	0.0000e+00
3.4996e+01	3.1000e+01	1.6752e-02	-1.8491e-02	0.0000e+00	0.0000e+00
3.6328e+01	3.1000e+01	1.3747e-02	-7.1723e-02	0.0000e+00	0.0000e+00
3.7660e+01	3.1000e+01	1.7058e-02	-9.4135e-02	0.0000e+00	0.0000e+00
3.8992e+01	3.1000e+01	1.4740e-02	-9.9299e-02	0.0000e+00	0.0000e+00
4.0324e+01	3.1000e+01	1.0151e-02	-1.1093e-01	0.0000e+00	0.0000e+00
4.1656e+01	3.1000e+01	1.6882e-02	-1.6696e-01	0.0000e+00	0.0000e+00
4.2988e+01	3.1000e+01	1.1502e-02	-1.8594e-01	0.0000e+00	0.0000e+00
4.4320e+01	3.1000e+01	4.3963e-03	-1.9530e-01	0.0000e+00	0.0000e+00
4.5652e+01	3.1000e+01	1.0265e-02	-2.0235e-01	0.0000e+00	0.0000e+00
4.6984e+01	3.1000e+01	1.9596e-02	-2.4059e-01	0.0000e+00	0.0000e+00
4.8316e+01	3.1000e+01	2.0556e-02	-2.7958e-01	0.0000e+00	0.0000e+00
4.9648e+01	3.1000e+01	1.4200e-02	-2.8735e-01	0.0000e+00	0.0000e+00
5.0980e+01	3.1000e+01	9.3907e-03	-3.0286e-01	0.0000e+00	0.0000e+00
5.2312e+01	3.1000e+01	9.1126e-03	-3.2747e-01	0.0000e+00	0.0000e+00
5.3645e+01	3.1000e+01	1.1588e-02	-3.6648e-01	0.0000e+00	0.0000e+00
5.4977e+01	3.1000e+01	1.0454e-02	-3.8473e-01	0.0000e+00	0.0000e+00
5.6309e+01	3.1000e+01	1.1235e-02	-3.9332e-01	0.0000e+00	0.0000e+00
5.7641e+01	3.1000e+01	1.3091e-02	-4.1020e-01	0.0000e+00	0.0000e+00
5.8973e+01	3.1000e+01	1.7098e-02	-4.6287e-01	0.0000e+00	0.0000e+00
6.0305e+01	3.1000e+01	1.6217e-02	-4.8104e-01	0.0000e+00	0.0000e+00
1.6953e+00	2.9668e+01	7.2820e-03	5.5698e-01	0.0000e+00	0.0000e+00
3.0273e+00	2.9668e+01	4.5915e-03	5.0903e-01	0.0000e+00	0.0000e+00
4.3594e+00	2.9668e+01	4.5669e-03	4.8637e-01	0.0000e+00	0.0000e+00
5.6914e+00	2.9668e+01	2.5261e-03	4.8142e-01	0.0000e+00	0.0000e+00
7.0234e+00	2.9668e+01	2.2954e-03	4.6448e-01	0.0000e+00	0.0000e+00
8.3555e+00	2.9668e+01	-1.1651e-03	4.1770e-01	0.0000e+00	0.0000e+00
9.6875e+00	2.9668e+01	5.4663e-04	3.9796e-01	0.0000e+00	0.0000e+00
1.1020e+01	2.9668e+01	1.1662e-02	3.8345e-01	0.0000e+00	0.0000e+00
1.2352e+01	2.9668e+01	5.5773e-03	3.7483e-01	0.0000e+00	0.0000e+00
1.3684e+01	2.9668e+01	5.9303e-03	3.2790e-01	0.0000e+00	0.0000e+00
1.5016e+01	2.9668e+01	3.9221e-03	2.9670e-01	0.0000e+00	0.0000e+00
1.6348e+01	2.9668e+01	7.1467e-04	2.8862e-01	0.0000e+00	0.0000e+00
1.7680e+01	2.9668e+01	-1.0091e-04	2.8118e-01	0.0000e+00	0.0000e+00
1.9012e+01	2.9668e+01	-9.2936e-04	2.4475e-01	0.0000e+00	0.0000e+00
2.0344e+01	2.9668e+01	1.7932e-03	1.9881e-01	0.0000e+00	0.0000e+00
2.1676e+01	2.9668e+01	4.1311e-03	1.9092e-01	0.0000e+00	0.0000e+00
2.3008e+01	2.9668e+01	1.1620e-04	1.8514e-01	0.0000e+00	0.0000e+00
2.4340e+01	2.9668e+01	-3.5873e-04	1.5982e-01	0.0000e+00	0.0000e+00
2.5672e+01	2.9668e+01	3.4440e-03	1.1398e-01	0.0000e+00	0.0000e+00
2.7004e+01	2.9668e+01	3.2003e-03	9.7033e-02	0.0000e+00	0.0000e+00
2.8336e+01	2.9668e+01	1.6969e-04	9.3251e-02	0.0000e+00	0.0000e+00
2.9668e+01	2.9668e+01	2.1945e-03	7.2281e-02	0.0000e+00	0.0000e+00
3.1000e+01	2.9668e+01	6.3613e-03	1.9877e-02	0.0000e+00	0.0000e+00
3.2332e+01	2.9668e+01	2.5923e-03	6.0585e-03	0.0000e+00	0.0000e+00
3.3664e+01	2.9668e+01	5.6573e-03	-4.5221e-03	0.0000e+00	0.0000e+00
3.4996e+01	2.9668e+01	3.9052e-04	-1.8848e-02	0.0000e+00	0.0000e+00
3.6328e+01	2.9668e+01	1.3333e-03	-7.3235e-02	0.0000e+00	0.0000e+00
3.7660e+01	2.9668e+01	4.1710e-03	-9.0143e-02	0.0000e+00	0.0000e+00
3.8992e+01	2.9668e+01	2.8343e-03	-9.7748e-02	0.0000e+00	0.0000e+00
4.0324e+01	2.9668e+01	2.5313e-03	-1.1408e-01	0.0000e+00	0.0000e+00
4.1656e+01	2.9668e+01	1.0354e-03	-1.6051e-01	0.0000e+00	0.0000e+00
4.2988e+01	2.9668e+01	3.3696e-03	-1.8498e-01	0.0000e+00	0.0000e+00
4.4320e+01	2.9668e+01	-2.6430e-03	-1.9305e-01	0.0000e+00	0.0000e+00
4.5652e+01	2.9668e+01	-8.9748e-06	-2.0058e-01	0.0000e+00	0.0000e+00
4.6984e+01	2.9668e+01	4.8139e-03	-2.4080e-01	0.0000e+00	0.0000e+00
4.8316e+01	2.9668e+01	1.3926e-04	-2.8301e-01	0.0000e+00	0.0000e+00
4.9648e+01	2.9668e+01	-5.0341e-03	-2.8968e-01	0.0000e+00	0.0000e+00
5.0980e+01	2.9668e+01	-1.7024e-03	-3.0059e-01	0.0000e+00	0.0000e+00
5.2312e+01	2.9668e+01	-1.1403e-03	-3.3176e-01	0.0000e+00	0.0000e+00
5.3645e+01	2.9668e+01	1.3137e-04	-3.6772e-01	0.0000e+00	0.0000e+00
5.4977e+01	2.9668e+01	2.3537e-04	-3.8408e-01	0.0000e+00	0.0000e+00
5.6309e+01	2.9668e+01	-7.0796e-03	-3.9107e-01	0.0000e+00	0.0000e+00
5.7641e+01	2.9668e+01	8.9006e-04	-4.1811e-01	0.0000e+00	0.0000e+00
5.8973e+01	2.9668e+01	1.6663e-03	-4.6917e-01	0.0000e+00	0.0000e+00
6.0305e+01	2.9668e+01	7.2014e-04	-4.8173e-01	0.0000e+00	0.0000e+00
1.6953e+00	2.8336e+01	-8.9766e-04	5.5890e-01	0.0000e+00	0.0000e+00
3.0273e+00	2.8336e+01	-5.8114e-03	5.1089e-01	0.0000e+00	0.0000e+00
4.3594e+00	2.8336e+01	-1.8243e-03	4.8475e-01	0.0000e+00	0.0000e+00
5.6914e+00	2.8336e+01	-5.0813e-03	4.8002e-01	0.0000e+00	0.0000e+00
7.0234e+00	2.8336e+01	-5.4001e-03	4.6523e-01	0.0000e+00	0.0000e+00
8.3555e+00	2.8336e+01	-4.3610e-03	4.2152e-01	0.0000e+00	0.0000e+00
9.6875e+00	2.8336e+01	-1.9338e-03	3.8661e-01	0.0000e+00	0.0000e+00
1.1020e+01	2.8336e+01	-2.5720e-03	3.7627e-01	0.0000e+00	0.0000e+00
1.2352e+01	2.8336e+01	-5.0650e-03	3.6743e-01	0.0000e+00	0.0000e+00
1.3684e+01	2.8336e+01	-3.7396e-03	3.2736e-01	0.0000e+00	0.0000e+00
1.5016e+01	2.8336e+01	8.8277e-04	3.0118e-01	0.0000e+00	0.0000e+00
1.6348e+01	2.8336e+01	-4.5527e-03	2.9049e-01	0.0000e+00	0.0000e+00
1.7680e+01	2.8336e+01	-6.2601e-03	2.8155e-01	0.0000e+00	0.0000e+00
1.9012e+01	2.8336e+01	-2.8521e-03	2.4737e-01	0.0000e+00	0.0000e+00
2.0344e+01	2.8336e+01	-6.7582e-03	2.0719e-01	0.0000e+00	0.0000e+00
2.1676e+01	2.8336e+01	-2.8888e-03	1.9626e-01	0.0000e+00	0.0000e+00
2.3008e+01	2.8336e+01	-7.0310e-03	1.8791e-01	0.0000e+00	0.0000e+00
2.4340e+01	2.8336e+01	-7.6903e-03	1.5813e-01	0.0000e+00	0.0000e+00
2.5672e+01	2.8336e+01	-8.4977e-03	1.1556e-01	0.0000e+00	0.0000e+00
2.7004e+01	2.8336e+01	-6.0225e-03	9.7962e-02	0.0000e+00	0.0000e+00
2.8336e+01	2.8336e+01	-9.8018e-03	9.5117e-02	0.0000e+00	0.0000e+00
2.9668e+01	2.8336e+01	-4.4152e-03	7.1208e-02	0.0000e+00	0.0000e+00
3.1000e+01	2.8336e+01	-6.0399e-03	2.5110e-02	0.0000e+00	0.0000e+00
3.2332e+01	2.8336e+01	-6.3732e-03	4.1537e-03	0.0000e+00	0.0000e+00
3.3664e+01	2.8336e+01	-5.0473e-03	-4.1526e-03	0.0000e+00	0.0000e+00
3.4996e+01	2.8336e+01	-8.1499e-03	-2.2091e-02	0.0000e+00	0.0000e+00
3.6328e+01	2.8336e+01	-5.4656e-03	-6.9531e-02	0.0000e+00	0.0000e+00
3.7660e+01	2.8336e+01	2.5495e-04	-9.3358e-02	0.0000e+00	0.0000e+00
3.8992e+01	2.8336e+01	-5.8999e-03	-9.6911e-02	0.0000e+00	0.0000e+00
4.0324e+01	2.8336e+01	-4.0270e-03	-1.0832e-01	0.0000e+00	0.0000e+00
4.1656e+01	2.8336e+01	-1.9337e-03	-1.6091e-01	0.0000e+00	0.0000e+00
4.2988e+01	2.8336e+01	-3.6577e-03	-1.8179e-01	0.0000e+00	0.0000e+00
4.4320e+01	2.8336e+01	-2.2246e-03	-1.9073e-01	0.0000e+00	0.0000e+00
4.5652e+01	2.8336e+01	-5.7244e-03	-2.0457e-01	0.0000e+00	0.0000e+00
4.6984e+01	2.8336e+01	-6.9938e-03	-2.3936e-01	0.0000e+00	0.0000e+00
4.8316e+01	2.8336e+01	-7.8523e-03	-2.8127e-01	0.0000e+00	0.0000e+00
4.9648e+01	2.8336e+01	-4.2678e-03	-2.8950e-01	0.0000e+00	0.0000e+00
5.0980e+01	2.8336e+01	-7.5073e-03	-2.9725e-01	0.0000e+00	0.0000e+00
5.2312e+01	2.8336e+01	-1.5320e-03	-3.3429e-01	0.0000e+00	0.0000e+00
5.3645e+01	2.8336e+01	-3.8928e-03	-3.6611e-01	0.0000e+00	0.0000e+00
5.4977e+01	2.8336e+01	-2.9525e-03	-3.8542e-01	0.0000e+00	0.0000e+00
5.6309e+01	2.8336e+01	-1.2493e-02	-3.9101e-01	0.0000e+00	0.0000e+00
5.7641e+01	2.8336e+01	-4.8499e-03	-4.0723e-01	0.0000e+00	0.0000e+00
5.8973e+01	2.8336e+01	9.1194e-04	-4.6472e-01	0.0000e+00	0.0000e+00
6.0305e+01	2.8336e+01	-6.5048e-03	-4.7898e-01	0.0000e+00	0.0000e+00
1.6953e+00	2.7004e+01	-2.6908e-02	5.6010e-01	0.0000e+00	0.0000e+00
3.0273e+00	2.7004e+01	-1.7767e-02	5.0679e-01	0.0000e+00	0.0000e+00
4.3594e+00	2.7004e+01	-1.2856e-02	4.8568e-01	0.0000e+00	0.0000e+00
5.6914e+00	2.7004e+01	-2.7734e-02	4.8033e-01	0.0000e+00	0.0000e+00
7.0234e+00	2.7004e+01	-2.4607e-02	4.6566e-01	0.0000e+00	0.0000e+00
8.3555e+00	2.7004e+01	-3.5771e-02	4.2550e-01	0.0000e+00	0.0000e+00
9.6875e+00	2.7004e+01	-2.6355e-02	3.8771e-01	0.0000e+00	0.0000e+00
1.1020e+01	2.7004e+01	-2.8155e-02	3.8353e-01	0.0000e+00	0.0000e+00
1.2352e+01	2.7004e+01	-2.3390e-02	3.6788e-01	0.0000e+00	0.0000e+00
1.3684e+01	2.7004e+01	-2.1939e-02	3.3394e-01	0.0000e+00	0.0000e+00
1.5016e+01	2.7004e+01	-2.1014e-02	2.9633e-01	0.0000e+00	0.0000e+00
1.6348e+01	2.7004e+01	-2.6787e-02	2.8560e-01	0.0000e+00	0.0000e+00
1.7680e+01	2.7004e+01	-2.4075e-02	2.7631e-01	0.0000e+00	0.0000e+00
1.9012e+01	2.7004e+01	-2.1301e-02	2.3981e-01	0.0000e+00	0.0000e+00
2.0344e+01	2.7004e+01	-1.3602e-02	1.9961e-01	0.0000e+00	0.0000e+00
2.1676e+01	2.7004e+01	-1.9567e-02	1.9321e-01	0.0000e+00	0.0000e+00
2.3008e+01	2.7004e+01	-2.2783e-02	1.8568e-01	0.0000e+00	0.0000e+00
2.4340e+01	2.7004e+01	-2.7208e-02	1.6581e-01	0.0000e+00	0.0000e+00
2.5672e+01	2.7004e+01	-2.6245e-02	1.1351e-01	0.0000e+00	0.0000e+00
2.7004e+01	2.7004e+01	-2.2015e-02	9.6605e-02	0.0000e+00	0.0000e+00
2.8336e+01	2.7004e+01	-3.2200e-02	9.4182e-02	0.0000e+00	0.0000e+00
2.9668e+01	2.7004e+01	-3.2221e-02	6.5633e-02	0.0000e+00	0.0000e+00
3.1000e+01	2.7004e+01	-2.6529e-02	2.1761e-02	0.0000e+00	0.0000e+00
3.2332e+01	2.7004e+01	-2.1806e-02	3.5712e-03	0.0000e+00	0.0000e+00
3.3664e+01	2.7004e+01	-2.8059e-02	-1.0097e-03	0.0000e+00	0.0000e+00
3.4996e+01	2.7004e+01	-2.6013e-02	-2.3088e-02	0.0000e+00	0.0000e+00
